;CID;LAC;RNC;LAT;LON;POS-RAT;DESC;SYS;LABEL;AZI;HEIGHT;BW
26001;00001;21017;0;50.814444;19.085000;-1; Częstochowa, ul. kard. Wyszyńskiego 54/60 - maszt SLR Emitela [SLK:BT24217:L1800];4;00001;-1;-1;-1
26001;00001;21017;0;50.839444;19.115556;-1; Częstochowa, ul. Kisielewskiego 18/28 - komin CSM MLECZGAL [SLK:BT20884:L1800];4;00001;-1;-1;-1
26001;00001;21017;0;50.790556;19.096667;-1; Częstochowa, ul. Kościelna 53/63 - wieża kościoła [SLK:BT20658:L1800];4;00001;-1;-1;-1
26001;00001;21017;0;50.811389;19.127500;-1; Częstochowa, ul. Krakowska 4 - kamienica [SLK:BT22474:L1800];4;00001;-1;-1;-1
26001;00001;21017;0;50.840000;19.151944;-1; Częstochowa, ul. Kraszewskiego 20/26 [SLK:BT22655:L1800];4;00001;-1;-1;-1
26001;00001;21017;0;50.816111;19.124167;-1; Częstochowa, ul. Krótka 27a - maszt na budynku biurowym [SLK:BT24715:L1800];4;00001;-1;-1;-1
26001;00001;21017;0;50.813333;19.104722;-1; Częstochowa, ul. Ks.J.Popiełuszki 2 - Hotel Mercure [SLK:BT22066:L1800];4;00001;-1;-1;-1
26001;00001;21017;0;50.785278;19.165556;-1; Częstochowa, ul. Kucelińska 22 - maszt Plusa [SLK:BT20249:L1800];4;00001;-1;-1;-1
26001;00001;21017;0;50.808333;19.169444;-1; Częstochowa, ul. Legionów 63 - budynek TRW [SLK:BT22741:L1800];4;00001;-1;-1;-1
26001;00001;21017;0;50.760833;19.056944;-1; Częstochowa, ul. Leśna 3 - maszt PTK Centertel [SLK:BT22978:L1800];4;00001;-1;-1;-1
26001;00001;21017;0;50.807500;19.120000;-1; Częstochowa, ul. Orzechowskiego 7 [SLK:BT20537:L1800];4;00001;-1;-1;-1
26001;00001;21017;0;50.773333;19.145833;-1; Częstochowa, ul. Palmowa 25A - wieża Emitela - TON Błeszno [SLK:BT24147:L1800];4;00001;-1;-1;-1
26001;00001;21017;0;50.799444;19.089722;-1; Częstochowa, ul. Podkolejowa 45/47 - maszt Plusa [SLK:BT22149:L1800];4;00001;-1;-1;-1
26001;00001;21017;0;50.871111;19.162778;-1; Częstochowa, ul. Połaniecka/Zielna - komin kotlowni [SLK:BT22062:L1800];4;00001;-1;-1;-1
26001;00001;21017;0;50.796389;19.045833;-1; Częstochowa, ul. Przejazdowa 2 - komin Wigolen S.A. [SLK:BT24349:L1800];4;00001;-1;-1;-1
26001;00001;21017;0;50.830833;19.066667;-1; Częstochowa, ul. Radomska 4 - maszt Plusa [SLK:BT22148:L1800];4;00001;-1;-1;-1
26001;00001;21017;0;50.794444;19.142500;-1; Częstochowa, ul. Rejtana 37/39 - komin MPEC [SLK:BT22065:L1800];4;00001;-1;-1;-1
26001;00001;21017;0;50.780278;19.121111;-1; Częstochowa, ul. Rydza-Śmigłego 36/38 - maszt Plusa [SLK:BT26070:L1800];4;00001;-1;-1;-1
26001;00001;21017;0;50.805278;19.110833;-1; Częstochowa, ul. Sobieskiego 9 - Urząd Wojewódzki [SLK:BT22923:L1800];4;00001;-1;-1;-1
26001;00001;21017;0;50.810000;19.114722;-1; Częstochowa, ul. Śląska 11/13 - Urząd Miasta [SLK:BT22922:L1800];4;00001;-1;-1;-1
26001;00001;21017;0;50.831944;19.140556;-1; Częstochowa, ul. Wały Dwernickiego 293/297 - maszt PTK Centertel [SLK:BT24716:L1800];4;00001;-1;-1;-1
26001;00001;21017;0;50.821389;19.050833;-1; Częstochowa, ul. Wręczycka - maszt T-Mobile [SLK:BT22979:L1800];4;00001;-1;-1;-1
26001;00001;21017;0;50.762778;19.096111;-1; Częstochowa, ul. Żyzna 15 - Przeds. Prod-Usł. EL-SAB Sp. z o.o. [SLK:BT24146:L1800];4;00001;-1;-1;-1
26001;00001;21002;0;50.341111;19.221944;-1; Dąbrowa Górnicza, al. Zagłębia Dąbrowskiego 15 - maszt Plusa przy PKP [SLK:BT24071:L1800];4;00001;-1;-1;-1
26001;00001;21002;0;50.382500;19.244722;-1; Dąbrowa Górnicza, al. Zwycięstwa 97 - komin kotłowni [SLK:BT20551:L1800];4;00001;-1;-1;-1
26001;00001;21009;0;50.332222;19.386944;-1; Dąbrowa Górnicza, Okradzionów - maszt Plusa przy cmentarzu [SLK:BT22990:L1800];4;00001;-1;-1;-1
26001;00001;21002;0;50.326944;19.188333;-1; Dąbrowa Górnicza, pl. Wolności 1 - Pałac Kultury Zagłębia [SLK:BT22029:L1800];4;00001;-1;-1;-1
26001;00001;21002;0;50.321944;19.183056;-1; Dąbrowa Górnicza, ul. 3 Maja 28 - blok mieszkalny [SLK:BT24925:L1800];4;00001;-1;-1;-1
26001;00001;21002;0;50.321389;19.288611;-1; Dąbrowa Górnicza, ul. Aleksandra Puszkina 41 - budynek przemysłowy [SLK:BT26051:L1800];4;00001;-1;-1;-1
26001;00001;21002;0;50.379722;19.272778;-1; Dąbrowa Górnicza, ul. Chemiczna 6 - komin ERG [SLK:BT22312:L1800];4;00001;-1;-1;-1
26001;00001;21002;0;50.320833;19.175278;-1; Dąbrowa Górnicza, ul. Chopina 72 - budynek obok szpitala miejskiego [SLK:BT22589:L1800];4;00001;-1;-1;-1
26001;00001;21002;0;50.331389;19.207778;-1; Dąbrowa Górnicza, ul. Graniczna - maszt na budynku vis-a-vis Urzędu Miejskiego [SLK:BT24927:L1800];4;00001;-1;-1;-1
26001;00001;21002;0;50.339722;19.254722;-1; Dąbrowa Górnicza, ul. Kasprzaka - pylon reklamowy na terenie firmy KEM [SLK:BT24070:L1800];4;00001;-1;-1;-1
26001;00001;21002;0;50.341667;19.338056;-1; Dąbrowa Górnicza, ul. Koksownicza 1 - Koksownia Przyjaźń [SLK:BT20354:L1800];4;00001;-1;-1;-1
26001;00001;21002;0;50.322222;19.195278;-1; Dąbrowa Górnicza, ul. Kołłątaja 24 - maszt na budynku [SLK:BT24926:L1800];4;00001;-1;-1;-1
26001;00001;21002;0;50.332222;19.228333;-1; Dąbrowa Górnicza, ul. Kosmonautów 1 - dach bloku mieszkalnego 10p. [SLK:BT24928:L1800];4;00001;-1;-1;-1
26001;00001;21002;0;50.345278;19.265833;-1; Dąbrowa Górnicza, ul. Piłsudskiego 92 - Arcelor Mittal [SLK:BT20956:L1800];4;00001;-1;-1;-1
26001;00001;21002;0;50.326667;19.223056;-1; Dąbrowa Górnicza, ul. Podlesie 3 - komin byłych zakładów mięsnych [SLK:BT22031:L1800];4;00001;-1;-1;-1
26001;00001;21002;0;50.302778;19.285833;-1; Dąbrowa Górnicza, ul. Szałasowizna 13 - maszt Plusa przy oczyszczalni ścieków [SLK:BT22502:L1800];4;00001;-1;-1;-1
26001;00001;21009;0;50.356667;19.426111;-1; Dąbrowa Górnicza, ul. Sztorcowa 21 - maszt Plusa [SLK:BT22988:L1800];4;00001;-1;-1;-1
26001;00001;21017;0;50.692222;18.935278;-1; Dębowa Góra, Dębowa Góra 1 - maszt Plusa [SLK:BT22748:L1800];4;00001;-1;-1;-1
26001;00001;21018;0;49.726389;18.691389;-1; Dzięgielów, Dzięgielów 257 - maszt na budynku Ewangelickiego Domu Opieki EMAUS [SLK:BT22757:L900];4;00001;-1;-1;-1
26001;00001;21811;0;50.870556;19.462500;-1; Garnek, ul. Lisia - maszt Plusa [SLK:BT22984:L900];4;00001;-1;-1;-1
26001;00001;21025;0;50.224167;18.724444;-1; Gierałtowice, ul. ks. Roboty 48 - maszt Emitel - SLR [SLK:BT20921:L1800];4;00001;-1;-1;-1
26001;00001;21018;0;49.471667;19.169722;-1; Glinka, maszt Emitel - ZRiT - g. Kubiesówka [SLK:BT22868:L1800];4;00001;-1;-1;-1
26001;00001;21025;0;50.323333;18.657778;-1; Gliwice, ul. Centaura 13-19 - budynek mieszkalny [SLK:BT24109:L1800];4;00001;-1;-1;-1
26001;00001;21025;0;50.297778;18.694444;-1; Gliwice, ul. Chorzowska 3 - maszt na budynku [SLK:BT20874:L1800];4;00001;-1;-1;-1
26001;00001;21025;0;50.280000;18.584722;-1; Gliwice, ul. Daszyńskiego 550 - wieża ciśnień [SLK:BT22606:L1800];4;00001;-1;-1;-1
26001;00001;21025;0;50.316944;18.597778;-1; Gliwice, ul. Gaudiego 7 - maszt WASKO S.A. na terenie SSE [SLK:BT24472:L1800];4;00001;-1;-1;-1
26001;00001;21025;0;50.308333;18.685556;-1; Gliwice, ul. Grottgera 66 - budynek mieszkalny [SLK:BT24721:L1800];4;00001;-1;-1;-1
26001;00001;21025;0;50.290000;18.666111;-1; Gliwice, ul. Jana Pawła II 2 - budynek PZU [SLK:BT20539:L900];4;00001;-1;-1;-1
26001;00001;21025;0;50.298056;18.641389;-1; Gliwice, ul. Karolinki 58 - Jednostka Wojskowa [SLK:BT20019:L1800];4;00001;-1;-1;-1
26001;00001;21025;0;50.300000;18.681111;-1; Gliwice, ul. Lipowa 1 - CH Forum [SLK:BT20169:L900];4;00001;-1;-1;-1
26001;00001;21025;0;50.276111;18.659444;-1; Gliwice, ul. Żurawia 4 - komin [SLK:BT20320:L1800];4;00001;-1;-1;-1
26001;00001;21025;0;50.356667;18.614444;-1; Gliwice, ul. Mechaników 9 - dach biurowca BUMAR LABEDY S.A. [SLK:BT24493:L1800];4;00001;-1;-1;-1
26001;00001;21025;0;50.319444;18.691111;-1; Gliwice, ul. Paderewskiego 54 [SLK:BT24723:L1800];4;00001;-1;-1;-1
26001;00001;21025;0;50.338611;18.641944;-1; Gliwice, ul. Przyszowska 36 [SLK:BT22650:L1800];4;00001;-1;-1;-1
26001;00001;21025;0;50.272500;18.698611;-1; Gliwice, ul. Pszczyńska 206 - Carbochem - dach ceglanego budynku [SLK:BT20632:L1800];4;00001;-1;-1;-1
26001;00001;21025;0;50.278333;18.695833;-1; Gliwice, ul. Pszczyńska 215 - budynek domu meblowego AGATA [SLK:BT24458:L900];4;00001;-1;-1;-1
26001;00001;21025;0;50.287222;18.672500;-1; Gliwice, ul. Pszczyńska 37 - KOMAG [SLK:BT24049:L1800];4;00001;-1;-1;-1
26001;00001;21025;0;50.251667;18.680278;-1; Gliwice, ul. Rolników 148 - wieża kościoła [SLK:BT22470:L1800];4;00001;-1;-1;-1
26001;00001;21025;0;50.282778;18.663056;-1; Gliwice, ul. Rybnicka 43 - maszt tymczasowy obok BP [SLK:BT22513:L1800];4;00001;-1;-1;-1
26001;00001;21025;0;50.293056;18.729167;-1; Gliwice, ul. Stabika 9 - kościół [SLK:BT22649:L1800];4;00001;-1;-1;-1
26001;00001;21025;0;50.314167;18.673889;-1; Gliwice, ul. Sztabu Powstańczego 78 [SLK:BT24722:L1800];4;00001;-1;-1;-1
26001;00001;21025;0;50.310556;18.655833;-1; Gliwice, ul. Śliwki 86 - komin SFW Energia [SLK:BT22331:L1800];4;00001;-1;-1;-1
26001;00001;21025;0;50.305278;18.669444;-1; Gliwice, ul. Św. Małgorzaty 1 - maszt Plusa [SLK:BT24143:L1800];4;00001;-1;-1;-1
26001;00001;21015;0;50.295278;18.660000;-1; Gliwice, ul. Świętokrzyska 2 - biurowiec [SLK:BT20213:L1800];4;00001;-1;-1;-1
26001;00001;21025;0;50.313056;18.687778;-1; Gliwice, ul. Tarnogórska 129 - drewniana wieża radiostacji gliwickiej [SLK:BT22002:L1800];4;00001;-1;-1;-1
26001;00001;21025;0;50.292500;18.675000;-1; Gliwice, ul. Wrocławska 1 - maszt tymczasowy obok Politechniki Śląskiej [SLK:BT26001:L1800];4;00001;-1;-1;-1
26001;00001;21025;0;50.368889;18.653611;-1; Gliwice, ul. Ziemięcicka 69 - maszt PTK Centertel [SLK:BT20532:L1800];4;00001;-1;-1;-1
26001;00001;21025;0;50.296944;18.670000;-1; Gliwice, ul. Zwycięstwa 23 - DH IKAR [SLK:BT22001:L1800];4;00001;-1;-1;-1
26001;00001;21025;0;50.298333;18.673611;-1; Gliwice, ul. Zwycięstwa 65 [SLK:BT24260:L1800];4;00001;-1;-1;-1
26001;00001;21025;0;50.298333;18.673611;-1; Gliwice, ul. Zwycięstwa 65 [SLK:BT24260:L1800];4;00001;-1;-1;-1
26001;00001;21025;0;50.290556;18.658333;-1; Gliwice, ul. Zygmunta Starego 23 - budynek mieszkalno-uslugowy [SLK:BT24261:L1800];4;00001;-1;-1;-1
26001;00001;21405;0;49.944722;18.959444;-1; Goczałkowice-Zdrój, ul. Główna 50 - kościół [SLK:BT24129:L1800];4;00001;-1;-1;-1
26001;00001;21042;0;49.983889;18.578333;-1; Gogołowa, ul. Okrężna 14 - maszt Plusa [SLK:BT24275:L1800];4;00001;-1;-1;-1
26001;00001;21018;0;49.734167;18.740000;-1; Goleszów, ul. Wolności 8 - kościół [SLK:BT22758:L1800];4;00001;-1;-1;-1
26001;00001;21405;0;50.103889;18.882222;-1; Gostyń, ul. Rybnicka 2 - maszt na budynku przy [928] [SLK:BT22812:L1800];4;00001;-1;-1;-1
26001;00001;21018;0;49.799722;18.868333;-1; Grodziec, Grodziec 34 - maszt Plusa [SLK:BT24599:L1800];4;00001;-1;-1;-1
26001;00001;21002;0;50.371944;19.100833;-1; Gródków, ul. Zwyciestwa 2 - maszt Plusa na terenie Tartaku [SLK:BT22037:L1800];4;00001;-1;-1;-1
26001;00001;21811;0;50.596111;19.501111;-1; Hucisko, istniejący maszt telekomunikacyjny [SLK:BT22276:L900];4;00001;-1;-1;-1
26001;00001;21405;0;50.136944;19.180556;-1; Imielin, ul. Hallera 39 - maszt PTK Centertel [SLK:BT20367:L1800];4;00001;-1;-1;-1
26001;00001;21018;0;49.566667;18.901389;-1; Istebna, maszt Emitel - ZRiT - g. Złoty Groń [SLK:BT22347:L1800];4;00001;-1;-1;-1
26001;00001;21405;0;50.004722;18.977500;-1; Jankowice, ul. Borowikowa - maszt Plusa [SLK:BT24305:L1800];4;00001;-1;-1;-1
26001;00001;21042;0;50.048889;18.564444;-1; Jankowice, ul. Świerklańska 91 - maszt Plusa teren PHU REMIX [SLK:BT20616:L1800];4;00001;-1;-1;-1
26001;00001;21405;0;49.816111;18.932778;-1; Jasienica, ul. Kościelna - maszt Plusa przy drodze Bielsko-Cieszyn [SLK:BT22122:L1800];4;00001;-1;-1;-1
26001;00001;21042;0;49.936389;18.596667;-1; Jastrzębie-Zdrój, ul. Cieszyńska 23 - nowy kościół ewangelicki [SLK:BT20656:L1800];4;00001;-1;-1;-1
26001;00001;21042;0;49.961111;18.567222;-1; Jastrzębie-Zdrój, ul. Górnicza 1 - maszt Plusa [SLK:BT22271:L1800];4;00001;-1;-1;-1
26001;00001;21042;0;49.950278;18.610833;-1; Jastrzębie-Zdrój, ul. Harcerska 14B - wieża oświetleniowa stadionu [SLK:BT20655:L1800];4;00001;-1;-1;-1
26001;00001;21042;0;49.948056;18.585000;-1; Jastrzębie-Zdrój, ul. Jana Pawła II 5 - wieżowiec (11 p.) [SLK:BT20617:L1800];4;00001;-1;-1;-1
26001;00001;21042;0;49.941389;18.556944;-1; Jastrzębie-Zdrój, ul. Kasztanowa 2 - maszt na budynku [SLK:BT20131:L1800];4;00001;-1;-1;-1
26001;00001;21042;0;49.943889;18.611111;-1; Jastrzębie-Zdrój, ul. Młyńska - maszt Plusa [SLK:BT22272:L1800];4;00001;-1;-1;-1
26001;00001;21042;0;49.980833;18.628889;-1; Jastrzębie-Zdrój, ul. Norwida 34 - maszt Plusa [SLK:BT24601:L1800];4;00001;-1;-1;-1
26001;00001;21042;0;49.965556;18.623889;-1; Jastrzębie-Zdrój, ul. Rybnicka 6c - EC Zofiówka [SLK:BT20129:L1800];4;00001;-1;-1;-1
26001;00001;21002;0;50.215833;19.255556;-1; Jaworzno, ul. Grunwaldzka 204 [SLK:BT24961:L1800];4;00001;-1;-1;-1
26001;00001;21002;0;50.217222;19.247778;-1; Jaworzno, ul. Grunwaldzka 275 - maszt Plusa [SLK:BT24094:L1800];4;00001;-1;-1;-1
26001;00001;21002;0;50.247500;19.288333;-1; Jaworzno, ul. Kolejarzy 81 - dach biurowca Huty Szkła Szczakowa [SLK:BT20511:L1800];4;00001;-1;-1;-1
26001;00001;21002;0;50.219722;19.333056;-1; Jaworzno, ul. ks. Andrzeja Mroczka - Baza Magazynowa GS - maszt Plusa [SLK:BT22501:L1800];4;00001;-1;-1;-1
26001;00001;21002;0;50.202222;19.277500;-1; Jaworzno, ul. Narutowicza 1 - dach Komendy Miejskiej Policji [SLK:BT22699:L1800];4;00001;-1;-1;-1
26001;00001;21002;0;50.161111;19.313056;-1; Jaworzno, ul. Nauczycielska - maszt T-Mobile [SLK:BT22732:L1800];4;00001;-1;-1;-1
26001;00001;21002;0;50.206667;19.203056;-1; Jaworzno, ul. Promienna 51 - budynek przemysłowy Elektrowni Jaworzno III [SLK:BT24685:L1800];4;00001;-1;-1;-1
26001;00001;21002;0;50.226667;19.233889;-1; Jaworzno, ul. Starowiejska 5-7 - dach bloku mieszkalnego [SLK:BT20875:L1800];4;00001;-1;-1;-1
26001;00001;21002;0;50.192500;19.278889;-1; Jaworzno, ul. Tetmajera - maszt Plusa [SLK:BT24095:L1800];4;00001;-1;-1;-1
26001;00001;21002;0;50.225278;19.233333;-1; Jaworzno, ul. Wojska Polskiego 2 - maszt energetyki [SLK:BT22236:L1800];4;00001;-1;-1;-1
26001;00001;21002;0;50.165278;19.241111;-1; Jaworzno, ul. Zwycięstwa - wieża telekomunikacyjna [SLK:BT22731:L1800];4;00001;-1;-1;-1
26001;00001;21042;0;50.103056;18.473611;-1; Jejkowice, ul. Główna 27 - maszt Plusa [SLK:BT24254:L1800];4;00001;-1;-1;-1
26001;00001;21018;0;49.651389;19.336111;-1; Jeleśnia, maszt Plusa obok torów kolejowych [SLK:BT22349:L1800];4;00001;-1;-1;-1
26001;00001;21018;0;49.631389;19.219167;-1; Juszczyna, maszt Plusa [SLK:BT24173:L1800];4;00001;-1;-1;-1
26001;00001;21021;0;50.571667;18.871111;-1; Kalety, maszt PTK Centertel przy oczyszczalni ścieków [SLK:BT20717:L1800];4;00001;-1;-1;-1
26001;00001;21002;0;50.548611;18.952500;-1; Kalety, Miotek - maszt Plusa [SLK:BT24422:L1800];4;00001;-1;-1;-1
26001;00001;21021;0;50.564444;18.891389;-1; Kalety, ul. Dworcowa 4 - maszt Plusa [SLK:BT22425:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.266111;19.023333;-1; Katowice, al. Korfantego 36 - dach bloku mieszkalnego [SLK:BT24901:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.269722;19.058889;-1; Katowice, al. Rozdzieńskiego 97 - pylon reklamowy IKEA [SLK:BT20171:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.259167;19.022222;-1; Katowice, Rynek 12 - D.H. Zenit [SLK:BT20859:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.258611;19.013889;-1; Katowice, ul.  3-go Maja 30 - Galeria Katowice [SLK:BT20955:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.260000;19.060000;-1; Katowice, ul. 1 Maja 133 - dach biurowca [SLK:BT20423:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.258611;19.036944;-1; Katowice, ul. 1 Maja 3 - budynek Hotelu Senator [SLK:BT24047:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.258333;19.045278;-1; Katowice, ul. 1. Maja 52 - kościół [SLK:BT20746:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.277500;19.067778;-1; Katowice, ul. 9-go Maja [SLK:BT24905:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.248333;19.015000;-1; Katowice, ul. Astrów 10 - budynek EKO BETON [SLK:BT24562:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.255833;19.016667;-1; Katowice, ul. Batorego 8 - dach budynku mieszkalnego [SLK:BT24240:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.193889;19.045000;-1; Katowice, ul. Bielska - Zajazd Pod Wzgórzem Wandy - maszt Plusa na wzniesieniu [SLK:BT22028:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.255278;18.983611;-1; Katowice, ul. Bocheńskiego 125 - dach salonu Renault [SLK:BT24813:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.181111;19.000556;-1; Katowice, ul. Boya-Zeleńskiego 92 - maszt na bloku (4 p.) [SLK:BT26106:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.188056;18.989167;-1; Katowice, ul. Boya-Żeleńskiego 34 / Migdałowców - kościół [SLK:BT20470:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.295556;19.005556;-1; Siemianowice Śląskie, ul. Wróblewskiego 75 - wieża Emitel - SLR Bytków [SLK:BT22025:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.243056;19.021389;-1; Katowice, ul. Ceglana 4 - biurowiec [SLK:BT22019:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.270278;19.005278;-1; Katowice, ul. Chorzowska 107/111 - Silesia City Center [SLK:BT20170:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.269444;19.004444;-1; Katowice, ul. Chorzowska 107/111 - Silesia City Center - zabytkowa wieża wyciągowa [SLK:BT24473:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.270556;18.996111;-1; Katowice, ul. Chorzowska 160 - wieża kościoła [SLK:BT22672:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.268056;19.012222;-1; Katowice, ul. Chorzowska 73A - piekarnia PSS Społem [SLK:BT20858:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.263056;19.010833;-1; Katowice, ul. Dąbrówki 13 - budynek Ruch S.A. [SLK:BT22576:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.265000;18.967500;-1; Katowice, ul. Dulęby 5 - budynek biurowy [SLK:BT24196:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.254167;19.028056;-1; Katowice, ul. Francuska 20-24 - budynek szpitala [SLK:BT22342:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.236389;19.007500;-1; Katowice, ul. Gawronów 22 - dach budynku biurowego [SLK:BT24194:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.209722;18.982500;-1; Katowice, ul. gen. Jankego 123 - komin kotłowni [SLK:BT22623:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.241667;19.095000;-1; Katowice, ul. Grodowa 26D - blok [SLK:BT20305:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.254722;19.048889;-1; Katowice, ul. Hutnicza 3 - wieża ciśnień przy PKP [SLK:BT22036:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.188333;18.965556;-1; Katowice, ul. Kaczeńców 8 - maszt na dachu budynku przemysłowego Koncentraty Pawlas [SLK:BT20703:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.256667;18.963333;-1; Katowice, ul. Kochłowicka - maszt obserwacyjny PTK Centertel przy A4 [SLK:BT24649:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.227222;19.059444;-1; Katowice, ul. Kolista - KWK Staszic-Szyb IV - słup oświetleniowy [SLK:BT22533:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.279722;19.024167;-1; Katowice, ul. Konduktorska 8 - komin [SLK:BT20409:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.223333;19.076111;-1; Katowice, ul. Kosmiczna 60 - KWK Wieczorek Szyb Rozdzień [SLK:BT24394:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.263333;18.976667;-1; Katowice, ul. Kossutha 11 - dach biurowca [SLK:BT20678:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.264444;18.977500;-1; Katowice, ul. Kossutha 9 - dach biurowca [SLK:BT26098:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.221944;18.972222;-1; Katowice, ul. Koszalińska 35 - dach bloku mieszkalnego 9p. [SLK:BT22622:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.253611;19.002500;-1; Katowice, ul. Koszarowa 6A - dach budynku Uniwersytetu Ekonomicznego [SLK:BT20421:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.212222;18.970833;-1; Katowice, ul. Kościuszki 289 - maszt na budynku PSP [SLK:BT22016:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.230556;18.975556;-1; Katowice, ul. Kredytowa 17 - dach bloku mieszkalnego 10p. [SLK:BT20748:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.262500;19.093611;-1; Katowice, ul. ks. Bkp. Bednorza 3 [SLK:BT22613:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.272222;19.043333;-1; Katowice, ul. Leopolda 31 - maszt Plusa [SLK:BT24161:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.254167;19.020278;-1; Katowice, ul. Ligonia 6 - kamienica nieopodal placu Miarki [SLK:BT22341:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.255000;19.092778;-1; Katowice, ul. Lwowska 32 - pylon reklamowy Selgros [SLK:BT24674:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.269444;19.037500;-1; Katowice, ul. Markiefki 89 [SLK:BT22675:L900];4;00001;-1;-1;-1
26001;00001;21001;0;50.178333;18.968333;-1; Katowice, ul. Michałowskiego 9 - wieża kościoła [SLK:BT22611:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.269167;19.064444;-1; Katowice, ul. Miedziana 5-7 - maszt na budynku przy CH. Carefour [SLK:BT22624:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.248333;18.999722;-1; Katowice, ul. Mikołowska 100 - budynek COIG [SLK:BT24900:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.252778;19.008056;-1; Katowice, ul. Mikołowska 39 - budynek mieszkalny [SLK:BT22825:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.281389;19.007500;-1; Katowice, ul. Mikusińskiego 33 [SLK:BT20408:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.280556;19.014167;-1; Katowice, ul. Mikusińskiego 8 - kościół św. Józefa [SLK:BT22673:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.271111;19.022500;-1; Katowice, ul. Oblatów 8 - maszt na budynku [SLK:BT24781:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.221667;18.920833;-1; Katowice, ul. Owsiana 60a - silosy dawnej Fabryki Domów Panewniki [SLK:BT22670:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.253056;19.038056;-1; Katowice, ul. Paderewskiego 32 - dach Hotelu Asystenckiego US [SLK:BT22133:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.226389;18.958889;-1; Katowice, ul. Panewnicka 65 - Okręgowy Szpital Kolejowy [SLK:BT22380:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.238611;18.991111;-1; Katowice, ul. Połomińska 16 [SLK:BT24820:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.218611;19.060000;-1; Katowice, ul. Pszczyńska 10 - dach budynku biurowego Getin Bank [SLK:BT24551:L900];4;00001;-1;-1;-1
26001;00001;21001;0;50.262222;18.990833;-1; Katowice, ul. Pukowca 15 - biurowiec przy PKP [SLK:BT22021:L1800];4;00001;-1;-1;-1
26001;00001;21001;0;50.243611;19.038611;-1; Katowice, ul. Pułaskiego 60 - C.H. 3 Stawy [SLK:BT22575:L1800];4;00001;-1;-1;-1
